2016-03-24-5-34-43PM,1458812083030,1003.1886,84.10358,3
2016-03-24-5-34-44PM,1458812084040,1003.12866,84.60825,3
2016-03-24-5-34-45PM,1458812085044,1003.12866,84.60825,3
2016-03-24-5-34-46PM,1458812086055,1003.12866,84.60825,3
2016-03-24-5-34-47PM,1458812087086,1003.12866,84.60825,3
2016-03-24-5-34-48PM,1458812088096,1003.1886,84.10358,3
2016-03-24-5-34-49PM,1458812089101,1003.2486,83.60155,3
2016-03-24-5-34-50PM,1458812090110,1003.1586,84.35724,3
2016-03-24-5-34-51PM,1458812091117,1003.33856,82.845856,3
2016-03-24-5-34-52PM,1458812092135,1002.97876,85.865974,3
2016-03-24-5-34-53PM,1458812093144,1003.33856,82.845856,3
2016-03-24-5-34-54PM,1458812094162,1003.51843,81.33712,3
2016-03-24-5-34-55PM,1458812095176,1003.5984,80.66598,3
2016-03-24-5-34-56PM,1458812096187,1003.68835,79.910286,3
2016-03-24-5-34-57PM,1458812097188,1003.8083,78.90358,3
2016-03-24-5-34-58PM,1458812098211,1003.9282,77.89952,3
2016-03-24-5-34-59PM,1458812099227,1003.9282,77.89952,3
2016-03-24-5-35-00PM,1458812100243,1003.9282,77.89952,3
2016-03-24-5-35-01PM,1458812101262,1004.1681,75.88611,3
2016-03-24-5-35-02PM,1458812102293,1004.04816,76.892815,3
2016-03-24-5-35-03PM,1458812103338,1004.0781,76.6418,3
2016-03-24-5-35-04PM,1458812104341,1004.1681,75.88611,3
2016-03-24-5-35-05PM,1458812105346,1004.328,74.54647,3
2016-03-24-5-35-06PM,1458812106350,1004.4779,73.28875,3
2016-03-24-5-35-07PM,1458812107357,1004.41797,73.79079,3
2016-03-24-5-35-08PM,1458812108366,1004.41797,73.79079,3
2016-03-24-5-35-09PM,1458812109390,1004.358,74.295456,3
2016-03-24-5-35-10PM,1458812110433,1004.4779,73.28875,3
2016-03-24-5-35-11PM,1458812111454,1004.5379,72.78672,3
2016-03-24-5-35-12PM,1458812112468,1004.41797,73.79079,3
2016-03-24-5-35-13PM,1458812113469,1004.5379,72.78672,3
2016-03-24-5-35-14PM,1458812114470,1004.5379,72.78672,3
2016-03-24-5-35-15PM,1458812115500,1004.44794,73.539764,3
2016-03-24-5-35-16PM,1458812116529,1004.38794,74.04444,3
2016-03-24-5-35-17PM,1458812117536,1004.44794,73.539764,3
